,ground_J=0,-J_term,M^2,N,J,Delta,Ms,ground,index
474368,-2.4668829662345058,-0.24489795918367346,0.5625,8.0,0.061224489795918366,0.4897959183673469,0.0625,-2.7117809254181795,11111011
474624,-2.4668829662345053,-0.32653061224489793,0.5625,8.0,0.08163265306122447,0.4897959183673469,0.0625,-2.793413578479403,11111110
474880,-2.466882966234507,-0.4081632653061224,0.5625,8.0,0.1020408163265306,0.4897959183673469,0.0625,-2.875046231540629,11111110
475136,-2.0000000000000004,-0.979591836734694,1.0,8.0,0.12244897959183673,0.4897959183673469,0.0,-2.9795918367346936,11111111
475392,-2.0000000000000004,-1.1428571428571428,1.0,8.0,0.14285714285714285,0.4897959183673469,0.0,-3.1428571428571432,00000000
475648,-2.0,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.4897959183673469,0.0,-3.3061224489795915,11111111
475904,-2.000000000000001,-1.469387755102041,1.0,8.0,0.18367346938775508,0.4897959183673469,0.0,-3.4693877551020416,11111111
476160,-2.0000000000000013,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.4897959183673469,0.0,-3.6326530612244903,00000000
476416,-2.0000000000000004,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.4897959183673469,0.0,-3.795918367346939,11111111
476672,-2.000000000000002,-1.959183673469388,1.0,8.0,0.24489795918367346,0.4897959183673469,0.0,-3.9591836734693904,11111111
476928,-2.000000000000001,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.4897959183673469,0.0,-4.122448979591837,11111111
477184,-2.0,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.4897959183673469,0.0,-4.285714285714286,11111111
477440,-2.0,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.4897959183673469,0.0,-4.448979591836733,11111111
477696,-2.0000000000000004,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.4897959183673469,0.0,-4.612244897959183,00000000
477952,-2.0000000000000004,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.4897959183673469,0.0,-4.775510204081633,11111111
478208,-2.0000000000000004,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.4897959183673469,0.0,-4.938775510204081,11111111
478464,-2.000000000000001,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.4897959183673469,0.0,-5.102040816326531,00000000
478720,-2.0000000000000018,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.4897959183673469,0.0,-5.265306122448981,11111111
478976,-2.0,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.4897959183673469,0.0,-5.428571428571429,11111111
479232,-2.0,-3.591836734693877,1.0,8.0,0.4489795918367345,0.4897959183673469,0.0,-5.591836734693876,11111111
479488,-2.0000000000000013,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.4897959183673469,0.0,-5.755102040816327,00000000
479744,-2.000000000000002,-3.918367346938776,1.0,8.0,0.4897959183673469,0.4897959183673469,0.0,-5.918367346938777,11111111
480000,-2.0000000000000004,-4.081632653061225,1.0,8.0,0.5102040816326531,0.4897959183673469,0.0,-6.0816326530612255,11111111
480256,-2.0,-4.244897959183673,1.0,8.0,0.5306122448979591,0.4897959183673469,0.0,-6.244897959183673,11111111
480512,-2.000000000000001,-4.408163265306122,1.0,8.0,0.5510204081632653,0.4897959183673469,0.0,-6.408163265306122,11111111
480768,-2.0,-4.571428571428571,1.0,8.0,0.5714285714285714,0.4897959183673469,0.0,-6.571428571428571,11111111
481024,-2.0,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.4897959183673469,0.0,-6.7346938775510194,11111111
481280,-2.0,-4.897959183673469,1.0,8.0,0.6122448979591836,0.4897959183673469,0.0,-6.897959183673469,11111111
481536,-2.0000000000000004,-5.061224489795918,1.0,8.0,0.6326530612244897,0.4897959183673469,0.0,-7.061224489795919,11111111
481792,-2.0,-5.224489795918367,1.0,8.0,0.6530612244897959,0.4897959183673469,0.0,-7.224489795918367,11111111
482048,-2.0,-5.387755102040817,1.0,8.0,0.6734693877551021,0.4897959183673469,0.0,-7.387755102040817,11111111
482304,-2.000000000000001,-5.551020408163265,1.0,8.0,0.6938775510204082,0.4897959183673469,0.0,-7.551020408163266,00000000
482560,-2.000000000000001,-5.7142857142857135,1.0,8.0,0.7142857142857142,0.4897959183673469,0.0,-7.7142857142857135,11111111
482816,-2.0000000000000018,-5.877551020408162,1.0,8.0,0.7346938775510203,0.4897959183673469,0.0,-7.877551020408164,00000000
483072,-2.000000000000001,-6.040816326530613,1.0,8.0,0.7551020408163265,0.4897959183673469,0.0,-8.040816326530612,11111111
483328,-2.0,-6.204081632653061,1.0,8.0,0.7755102040816326,0.4897959183673469,0.0,-8.204081632653061,11111111
483584,-2.000000000000001,-6.367346938775508,1.0,8.0,0.7959183673469387,0.4897959183673469,0.0,-8.36734693877551,11111111
483840,-2.0000000000000018,-6.530612244897957,1.0,8.0,0.8163265306122448,0.4897959183673469,0.0,-8.530612244897961,00000000
484096,-2.000000000000001,-6.693877551020408,1.0,8.0,0.836734693877551,0.4897959183673469,0.0,-8.693877551020408,11111111
484352,-2.0,-6.857142857142858,1.0,8.0,0.8571428571428571,0.4897959183673469,0.0,-8.857142857142858,00000000
484608,-2.0,-7.020408163265307,1.0,8.0,0.8775510204081632,0.4897959183673469,0.0,-9.020408163265305,11111111
484864,-2.000000000000001,-7.183673469387754,1.0,8.0,0.8979591836734693,0.4897959183673469,0.0,-9.183673469387756,00000000
485120,-2.0,-7.3469387755102025,1.0,8.0,0.9183673469387754,0.4897959183673469,0.0,-9.346938775510203,11111111
485376,-2.0,-7.5102040816326525,1.0,8.0,0.9387755102040816,0.4897959183673469,0.0,-9.510204081632653,11111111
485632,-2.0,-7.6734693877551035,1.0,8.0,0.9591836734693876,0.4897959183673469,0.0,-9.673469387755102,11111111
485888,-2.0000000000000018,-7.83673469387755,1.0,8.0,0.979591836734694,0.4897959183673469,0.0,-9.836734693877553,11111111
486144,-2.0,-8.0,1.0,8.0,1.0,0.4897959183673469,0.0,-10.0,11111111
486400,-3.0612244897959187,0.0,0.0,8.0,0.0,0.5306122448979591,1.0,-3.0612244897959187,10101010
486656,-3.0612244897959195,0.16326530612244894,0.0,8.0,0.020408163265306117,0.5306122448979591,1.0,-2.8979591836734704,10101010
486912,-2.778253744234604,-0.0,0.25,8.0,0.040816326530612235,0.5306122448979591,0.25,-2.778253744234604,11101011
487168,-2.778253744234605,-0.0,0.25,8.0,0.061224489795918366,0.5306122448979591,0.25,-2.778253744234605,00000101
487424,-2.522198596025077,-0.32653061224489793,0.5625,8.0,0.08163265306122447,0.5306122448979591,0.0625,-2.8487292082699747,01000000
487680,-2.522198596025077,-0.4081632653061224,0.5625,8.0,0.1020408163265306,0.5306122448979591,0.0625,-2.9303618613311992,11011111
487936,-2.522198596025077,-0.4897959183673469,0.5625,8.0,0.12244897959183673,0.5306122448979591,0.0625,-3.0119945143924243,10111111
488192,-2.0000000000000004,-1.1428571428571428,1.0,8.0,0.14285714285714285,0.5306122448979591,0.0,-3.1428571428571432,11111111
488448,-2.000000000000001,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.5306122448979591,0.0,-3.3061224489795924,00000000
488704,-2.0000000000000004,-1.469387755102041,1.0,8.0,0.18367346938775508,0.5306122448979591,0.0,-3.4693877551020407,11111111
488960,-2.0000000000000004,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.5306122448979591,0.0,-3.6326530612244903,00000000
489216,-2.0,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.5306122448979591,0.0,-3.795918367346938,11111111
489472,-2.000000000000001,-1.959183673469388,1.0,8.0,0.24489795918367346,0.5306122448979591,0.0,-3.9591836734693886,11111111
489728,-2.0000000000000004,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.5306122448979591,0.0,-4.122448979591837,00000000
489984,-2.000000000000001,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.5306122448979591,0.0,-4.285714285714287,00000000
490240,-2.0,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.5306122448979591,0.0,-4.448979591836733,11111111
490496,-2.0,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.5306122448979591,0.0,-4.612244897959183,11111111
490752,-2.000000000000001,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.5306122448979591,0.0,-4.775510204081634,11111111
491008,-2.0,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.5306122448979591,0.0,-4.938775510204081,11111111
491264,-2.0,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.5306122448979591,0.0,-5.1020408163265305,11111111
491520,-2.0000000000000013,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.5306122448979591,0.0,-5.2653061224489806,00000000
491776,-2.000000000000001,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.5306122448979591,0.0,-5.428571428571429,00000000
492032,-2.000000000000001,-3.591836734693877,1.0,8.0,0.4489795918367345,0.5306122448979591,0.0,-5.591836734693878,11111111
492288,-2.0000000000000004,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.5306122448979591,0.0,-5.755102040816327,00000000
492544,-2.000000000000001,-3.918367346938776,1.0,8.0,0.4897959183673469,0.5306122448979591,0.0,-5.918367346938775,11111111
492800,-2.000000000000001,-4.081632653061225,1.0,8.0,0.5102040816326531,0.5306122448979591,0.0,-6.0816326530612255,00000000
493056,-2.0000000000000004,-4.244897959183673,1.0,8.0,0.5306122448979591,0.5306122448979591,0.0,-6.244897959183673,11111111
493312,-2.0000000000000018,-4.408163265306122,1.0,8.0,0.5510204081632653,0.5306122448979591,0.0,-6.408163265306124,11111111
493568,-2.000000000000001,-4.571428571428571,1.0,8.0,0.5714285714285714,0.5306122448979591,0.0,-6.571428571428572,11111111
493824,-2.0000000000000013,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.5306122448979591,0.0,-6.734693877551023,00000000
494080,-2.0000000000000004,-4.897959183673469,1.0,8.0,0.6122448979591836,0.5306122448979591,0.0,-6.8979591836734695,11111111
494336,-2.0000000000000013,-5.061224489795918,1.0,8.0,0.6326530612244897,0.5306122448979591,0.0,-7.061224489795919,11111111
494592,-2.000000000000001,-5.224489795918367,1.0,8.0,0.6530612244897959,0.5306122448979591,0.0,-7.224489795918367,11111111
494848,-2.000000000000001,-5.387755102040817,1.0,8.0,0.6734693877551021,0.5306122448979591,0.0,-7.387755102040818,11111111
495104,-2.0000000000000004,-5.551020408163265,1.0,8.0,0.6938775510204082,0.5306122448979591,0.0,-7.551020408163266,00000000
495360,-2.0000000000000004,-5.7142857142857135,1.0,8.0,0.7142857142857142,0.5306122448979591,0.0,-7.7142857142857135,11111111
495616,-2.0000000000000013,-5.877551020408162,1.0,8.0,0.7346938775510203,0.5306122448979591,0.0,-7.877551020408164,11111111
495872,-2.0000000000000004,-6.040816326530613,1.0,8.0,0.7551020408163265,0.5306122448979591,0.0,-8.040816326530612,11111111
496128,-2.000000000000001,-6.204081632653061,1.0,8.0,0.7755102040816326,0.5306122448979591,0.0,-8.204081632653061,11111111
496384,-2.0000000000000018,-6.367346938775508,1.0,8.0,0.7959183673469387,0.5306122448979591,0.0,-8.367346938775514,00000000
496640,-2.000000000000001,-6.530612244897957,1.0,8.0,0.8163265306122448,0.5306122448979591,0.0,-8.530612244897961,11111111
496896,-2.0000000000000004,-6.693877551020408,1.0,8.0,0.836734693877551,0.5306122448979591,0.0,-8.693877551020408,00000000
497152,-2.0000000000000004,-6.857142857142858,1.0,8.0,0.8571428571428571,0.5306122448979591,0.0,-8.857142857142858,11111111
497408,-2.0000000000000004,-7.020408163265307,1.0,8.0,0.8775510204081632,0.5306122448979591,0.0,-9.020408163265307,11111111
497664,-2.0,-7.183673469387754,1.0,8.0,0.8979591836734693,0.5306122448979591,0.0,-9.183673469387754,11111111
497920,-2.0000000000000013,-7.3469387755102025,1.0,8.0,0.9183673469387754,0.5306122448979591,0.0,-9.346938775510203,00000000
498176,-2.0,-7.5102040816326525,1.0,8.0,0.9387755102040816,0.5306122448979591,0.0,-9.510204081632653,11111111
498432,-2.0,-7.6734693877551035,1.0,8.0,0.9591836734693876,0.5306122448979591,0.0,-9.673469387755102,11111111
498688,-2.0000000000000013,-7.83673469387755,1.0,8.0,0.979591836734694,0.5306122448979591,0.0,-9.836734693877553,11111111
498944,-2.0000000000000018,-8.0,1.0,8.0,1.0,0.5306122448979591,0.0,-10.000000000000002,11111111
499200,-3.1428571428571432,0.0,0.0,8.0,0.0,0.5714285714285714,1.0,-3.1428571428571432,01010101
499456,-3.1428571428571432,0.16326530612244894,0.0,8.0,0.020408163265306117,0.5714285714285714,1.0,-2.9795918367346936,01010101
499712,-2.8478565595703325,-0.0,0.25,8.0,0.040816326530612235,0.5714285714285714,0.25,-2.8478565595703325,01000001
499968,-2.8478565595703307,-0.0,0.25,8.0,0.061224489795918366,0.5714285714285714,0.25,-2.8478565595703307,10100000
500224,-2.579059865448332,-0.32653061224489793,0.5625,8.0,0.08163265306122447,0.5714285714285714,0.0625,-2.905590477693229,11110111
500480,-2.5790598654483325,-0.4081632653061224,0.5625,8.0,0.1020408163265306,0.5714285714285714,0.0625,-2.9872231307544554,00001000
500736,-2.5790598654483325,-0.4897959183673469,0.5625,8.0,0.12244897959183673,0.5714285714285714,0.0625,-3.06885578381568,00000100
500992,-2.579059865448332,-0.5714285714285714,0.5625,8.0,0.14285714285714285,0.5714285714285714,0.0625,-3.150488436876904,00000010
501248,-2.0000000000000004,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.5714285714285714,0.0,-3.3061224489795924,11111111
501504,-2.0000000000000013,-1.469387755102041,1.0,8.0,0.18367346938775508,0.5714285714285714,0.0,-3.469387755102042,00000000
501760,-2.0000000000000004,-1.6326530612244896,1.0,8.0,0.2040816326530612,0.5714285714285714,0.0,-3.6326530612244903,11111111
502016,-2.000000000000003,-1.7959183673469383,1.0,8.0,0.22448979591836726,0.5714285714285714,0.0,-3.7959183673469417,11111111
502272,-2.000000000000001,-1.959183673469388,1.0,8.0,0.24489795918367346,0.5714285714285714,0.0,-3.9591836734693886,00000000
502528,-2.0000000000000004,-2.1224489795918364,1.0,8.0,0.26530612244897955,0.5714285714285714,0.0,-4.122448979591837,11111111
502784,-2.0000000000000004,-2.2857142857142856,1.0,8.0,0.2857142857142857,0.5714285714285714,0.0,-4.285714285714287,11111111
503040,-2.0000000000000004,-2.4489795918367343,1.0,8.0,0.3061224489795918,0.5714285714285714,0.0,-4.448979591836736,00000000
503296,-2.0000000000000004,-2.6122448979591835,1.0,8.0,0.32653061224489793,0.5714285714285714,0.0,-4.612244897959183,00000000
503552,-2.0000000000000013,-2.7755102040816326,1.0,8.0,0.3469387755102041,0.5714285714285714,0.0,-4.775510204081634,11111111
503808,-2.0000000000000013,-2.9387755102040813,1.0,8.0,0.36734693877551017,0.5714285714285714,0.0,-4.938775510204083,00000000
504064,-2.000000000000001,-3.1020408163265305,1.0,8.0,0.3877551020408163,0.5714285714285714,0.0,-5.102040816326531,11111111
504320,-2.0000000000000013,-3.2653061224489783,1.0,8.0,0.4081632653061224,0.5714285714285714,0.0,-5.2653061224489806,11111111
504576,-2.0000000000000013,-3.4285714285714284,1.0,8.0,0.42857142857142855,0.5714285714285714,0.0,-5.428571428571429,11111111
504832,-2.000000000000001,-3.591836734693877,1.0,8.0,0.4489795918367345,0.5714285714285714,0.0,-5.591836734693878,00000000
505088,-2.0000000000000013,-3.7551020408163263,1.0,8.0,0.4693877551020408,0.5714285714285714,0.0,-5.755102040816327,11111111
505344,-2.000000000000001,-3.918367346938776,1.0,8.0,0.4897959183673469,0.5714285714285714,0.0,-5.918367346938775,11111111
505600,-2.000000000000001,-4.081632653061225,1.0,8.0,0.5102040816326531,0.5714285714285714,0.0,-6.0816326530612255,00000000
505856,-2.0,-4.244897959183673,1.0,8.0,0.5306122448979591,0.5714285714285714,0.0,-6.244897959183673,11111111
506112,-2.0,-4.408163265306122,1.0,8.0,0.5510204081632653,0.5714285714285714,0.0,-6.408163265306122,11111111
506368,-2.000000000000001,-4.571428571428571,1.0,8.0,0.5714285714285714,0.5714285714285714,0.0,-6.571428571428572,00000000
506624,-2.000000000000001,-4.7346938775510194,1.0,8.0,0.5918367346938775,0.5714285714285714,0.0,-6.734693877551021,00000000
506880,-2.000000000000001,-4.897959183673469,1.0,8.0,0.6122448979591836,0.5714285714285714,0.0,-6.8979591836734695,11111111
507136,-2.0000000000000004,-5.061224489795918,1.0,8.0,0.6326530612244897,0.5714285714285714,0.0,-7.061224489795919,00000000
507392,-2.000000000000001,-5.224489795918367,1.0,8.0,0.6530612244897959,0.5714285714285714,0.0,-7.224489795918367,11111111
507648,-2.0,-5.387755102040817,1.0,8.0,0.6734693877551021,0.5714285714285714,0.0,-7.387755102040817,11111111
507904,-2.0000000000000004,-5.551020408163265,1.0,8.0,0.6938775510204082,0.5714285714285714,0.0,-7.551020408163266,00000000
508160,-2.0,-5.7142857142857135,1.0,8.0,0.7142857142857142,0.5714285714285714,0.0,-7.7142857142857135,11111111
508416,-2.0,-5.877551020408162,1.0,8.0,0.7346938775510203,0.5714285714285714,0.0,-7.877551020408162,11111111
508672,-2.0000000000000004,-6.040816326530613,1.0,8.0,0.7551020408163265,0.5714285714285714,0.0,-8.040816326530612,11111111
508928,-2.0,-6.204081632653061,1.0,8.0,0.7755102040816326,0.5714285714285714,0.0,-8.204081632653061,11111111
509184,-2.000000000000001,-6.367346938775508,1.0,8.0,0.7959183673469387,0.5714285714285714,0.0,-8.36734693877551,11111111
509440,-2.0,-6.530612244897957,1.0,8.0,0.8163265306122448,0.5714285714285714,0.0,-8.530612244897961,11111111
509696,-2.000000000000001,-6.693877551020408,1.0,8.0,0.836734693877551,0.5714285714285714,0.0,-8.693877551020408,11111111
509952,-2.000000000000001,-6.857142857142858,1.0,8.0,0.8571428571428571,0.5714285714285714,0.0,-8.857142857142858,11111111
510208,-2.000000000000001,-7.020408163265307,1.0,8.0,0.8775510204081632,0.5714285714285714,0.0,-9.020408163265307,11111111
510464,-2.0000000000000004,-7.183673469387754,1.0,8.0,0.8979591836734693,0.5714285714285714,0.0,-9.183673469387754,11111111
510720,-2.0,-7.3469387755102025,1.0,8.0,0.9183673469387754,0.5714285714285714,0.0,-9.346938775510203,11111111
510976,-2.000000000000001,-7.5102040816326525,1.0,8.0,0.9387755102040816,0.5714285714285714,0.0,-9.510204081632654,11111111
511232,-2.0,-7.6734693877551035,1.0,8.0,0.9591836734693876,0.5714285714285714,0.0,-9.673469387755102,11111111
511488,-2.000000000000001,-7.83673469387755,1.0,8.0,0.979591836734694,0.5714285714285714,0.0,-9.836734693877553,11111111
511744,-2.0000000000000004,-8.0,1.0,8.0,1.0,0.5714285714285714,0.0,-10.0,11111111
512000,-3.224489795918367,0.0,0.0,8.0,0.0,0.6122448979591836,1.0,-3.224489795918367,01010101
512256,-3.2244897959183683,0.16326530612244894,0.0,8.0,0.020408163265306117,0.6122448979591836,1.0,-3.061224489795919,01010101
512512,-2.918021917703157,-0.0,0.25,8.0,0.040816326530612235,0.6122448979591836,0.25,-2.918021917703157,01010000
512768,-2.918021917703157,-0.0,0.25,8.0,0.061224489795918366,0.6122448979591836,0.25,-2.918021917703157,11110101
513024,-2.637290380306797,-0.32653061224489793,0.5625,8.0,0.08163265306122447,0.6122448979591836,0.0625,-2.9638209925516947,10000000
513280,-2.6372903803067995,-0.4081632653061224,0.5625,8.0,0.1020408163265306,0.6122448979591836,0.0625,-3.0454536456129215,10111111
513536,-2.637290380306795,-0.4897959183673469,0.5625,8.0,0.12244897959183673,0.6122448979591836,0.0625,-3.1270862986741426,10000000
513792,-2.6372903803067955,-0.5714285714285714,0.5625,8.0,0.14285714285714285,0.6122448979591836,0.0625,-3.2087189517353667,10000000
514048,-2.0000000000000004,-1.3061224489795915,1.0,8.0,0.16326530612244894,0.6122448979591836,0.0,-3.3061224489795924,11111111
